dsld_id,product_name,brand,v4_module,archetype,change_class,expected_reason,delta_score,old_score,new_score,old_tier,new_tier,old_score_status,new_score_status,old_safety_status,new_safety_status,old_assessment,new_assessment,old_verdict,new_verdict,old_safety_verdict,new_safety_verdict,old_blocking_reason,new_blocking_reason,old_safety_pillar,new_safety_pillar,old_dose_pillar,new_dose_pillar,old_b7,new_b7,old_module,new_module,old_dose_states,new_dose_states,new_safety_reason
331492,Energy and Metabolism Igniter,GNC Women's,generic,generic_single_molecule,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,67.3,67.3,Weak,Weak,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,7.0,7.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
331494,Fatty Acid Metabolizer,GNC Women's,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,61.0,62.6,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,8.5,8.5,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
33233,Re-Feed Chocolate Peanut Butter,GNC Beyond Raw,fiber_digestive,fiber_digestive,universal_b7_confirmed,"confirmed over-UL exposure now scored on fiber_digestive, a route that previously had no B7 path",-3.6,58.3,54.7,Weak,Poor,scored,scored,caution,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,6.0,4.0,7.2,5.6,,-2.0,fiber_digestive,fiber_digestive,null,"{""confirmed_over_threshold"": 1}",Safety concern: it contains additive or sweetener/form-factor concerns and one or more supplemental amounts exceed an established upper limit.
33246,Re-Feed Extreme Chocolate,GNC Beyond Raw,fiber_digestive,fiber_digestive,universal_b7_confirmed,"confirmed over-UL exposure now scored on fiber_digestive, a route that previously had no B7 path",-3.6,61.8,58.2,Weak,Weak,scored,scored,caution,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,6.0,4.0,8.0,6.4,,-2.0,fiber_digestive,fiber_digestive,null,"{""confirmed_over_threshold"": 1}",Safety concern: it contains additive or sweetener/form-factor concerns and one or more supplemental amounts exceed an established upper limit.
334443,Wheybolic Ripped Cookies and Cream,GNC AMP Advanced Muscle Performance,sports,sports_single,penalty_registry_mirror,registry changed which penalties mirror into the Formula & quality checks pillar,0.0,65.0,65.0,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,5.7,6.0,19.1,20.0,,-0.0,sports,sports,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
336011,Decaf Thermo Igniter 12X,GNC AMP Advanced Muscle Performance,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,43.3,43.3,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,5.0,5.0,9.1,9.1,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains a restricted additive and it contains additive or sweetener/form-factor concerns.
33624,Amplified Extreme 60 Original Natural Vanilla,GNC Pro Performance AMP,fiber_digestive,fiber_digestive,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,0.8,53.2,54.0,Poor,Poor,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,6.0,6.0,7.2,7.2,,-0.0,fiber_digestive,fiber_digestive,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
336344,Acetyl-L-Carnitine 500 mg,Thorne,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,7.9,69.5,77.4,Weak,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,9.0,9.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
33665,Amplified Extreme 60 Original Natural Chocolate,GNC Pro Performance AMP,fiber_digestive,fiber_digestive,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,0.8,54.9,55.7,Poor,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,7.0,7.0,7.2,7.2,,-0.0,fiber_digestive,fiber_digestive,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
33684,Carnitine 500,GNC Mega Men,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,-13.0,77.4,64.4,Acceptable,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
36248,Control & Reduce Unflavored,GNC Total Lean,fiber_digestive,fiber_digestive,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,56.9,56.9,Weak,Weak,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,6.0,6.0,16.0,16.0,,-0.0,fiber_digestive,fiber_digestive,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
36250,Control & Reduce Fruit Punch,GNC Total Lean,fiber_digestive,fiber_digestive,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,54.2,54.2,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,6.0,6.0,16.0,16.0,,-0.0,fiber_digestive,fiber_digestive,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
36263,Healthy Metabolism Soft Chew Pink Lemonade,GNC Total Lean,multi_or_prenatal,prenatal_multi,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,49.3,49.3,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,6.0,6.0,6.1,6.1,-0.0,-0.0,multi_or_prenatal,multi_or_prenatal,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
37217,Rare Vanilla,GNC Beyond Raw,generic,generic_single_molecule,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,46.7,46.7,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,5.0,5.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains a restricted additive and it contains additive or sweetener/form-factor concerns.
37224,Rare Chocolate Fudge,GNC Beyond Raw,fiber_digestive,fiber_digestive,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,39.2,39.2,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,6.0,6.0,7.2,7.2,,-0.0,fiber_digestive,fiber_digestive,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
40604,Remove,Garden of Life,fiber_digestive,fiber_digestive,universal_b7_confirmed,"confirmed over-UL exposure now scored on fiber_digestive, a route that previously had no B7 path",-3.6,67.7,64.1,Weak,Weak,scored,scored,caution,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,8.0,7.2,5.6,,-2.0,fiber_digestive,fiber_digestive,null,"{""confirmed_over_threshold"": 1}",Safety concern: one or more supplemental amounts exceed an established upper limit.
42176,Re-Size Double Chocolate,GNC Beyond Raw,fiber_digestive,fiber_digestive,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,0.2,57.4,57.6,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,6.0,6.0,12.0,12.0,,-0.0,fiber_digestive,fiber_digestive,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
42240,Canitine 500,GNC Women's Ultra Mega,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,63.7,65.3,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
42349,Amplified Wheybolic Extreme 60 Original Chocolate,GNC Pro Performance AMP,sports,sports_protein,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.2,53.7,54.9,Poor,Poor,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,6.0,6.0,12.8,12.8,,-0.0,sports,sports,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
4235,Acetyl L-Carnitine 250 mg,Nature's Bounty,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,7.9,62.9,70.8,Weak,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,9.5,9.5,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
42360,Amplified Wheybolic Extreme 60 Original Banana Cream,GNC Pro Performance AMP,sports,sports_protein,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.2,52.4,53.6,Poor,Poor,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,6.0,6.0,12.8,12.8,,-0.0,sports,sports,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
4258,L-Carnitine,GNC Women's Ultra Mega,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,4.0,60.4,64.4,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
4287,Amplified Wheybolic Extreme 60 Vanilla,GNC Pro Performance AMP,sports,sports_protein,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,0.7,50.3,51.0,Poor,Poor,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,6.0,6.0,12.8,12.8,,-0.0,sports,sports,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
4288,Amplified Wheybolic Extreme 60 Chocolate,GNC Pro Performance AMP,sports,sports_protein,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,0.7,50.3,51.0,Poor,Poor,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,6.0,6.0,12.8,12.8,,-0.0,sports,sports,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
4289,Amplified Wheybolic Extreme 60 Vanilla,GNC Pro Performance AMP,sports,sports_protein,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,0.7,50.3,51.0,Poor,Poor,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,6.0,6.0,12.8,12.8,,-0.0,sports,sports,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
45062,Amplified Wheybolic Extreme 60 Strength Chocolate,GNC Pro Performance AMP,sports,sports_protein,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,0.7,58.0,58.7,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,6.0,6.0,12.8,12.8,,-0.0,sports,sports,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
45067,Amplified Wheybolic Extreme 60 Strength Vanilla,GNC Pro Performance AMP,sports,sports_protein,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,0.7,55.0,55.7,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,5.0,5.0,12.8,12.8,,-0.0,sports,sports,null,null,Safety concern: it contains a restricted additive and it contains additive or sweetener/form-factor concerns.
45072,Amplified Wheybolic Extreme 60 Strength Vanilla,GNC Pro Performance AMP,sports,sports_protein,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,0.7,62.2,62.9,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,5.0,5.0,20.0,20.0,,-0.0,sports,sports,null,null,Safety concern: it contains a restricted additive and it contains additive or sweetener/form-factor concerns.
47584,Amplified Wheybolic Extreme 60 Strawberry,GNC Pro Performance AMP,sports,sports_protein,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,0.7,56.2,56.9,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,6.0,6.0,20.0,20.0,,-0.0,sports,sports,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
47848,Tone & Define,GNC Total Lean Advanced,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,46.8,46.8,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,5.5,5.5,10.9,10.9,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains a restricted additive and it contains additive or sweetener/form-factor concerns.
4794,Amplified Wheybolic Extreme 60 Vanilla,GNC Pro Performance AMP,sports,sports_protein,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,0.7,50.3,51.0,Poor,Poor,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,6.0,6.0,12.8,12.8,,-0.0,sports,sports,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
4795,Amplified Wheybolic Extreme 60 Chocolate,GNC Pro Performance AMP,sports,sports_protein,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,0.7,50.3,51.0,Poor,Poor,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,6.0,6.0,12.8,12.8,,-0.0,sports,sports,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
4796,Amplified Wheybolic Extreme 60 Fruit Punch,GNC Pro Performance AMP,sports,sports_protein,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,0.7,49.0,49.7,Poor,Poor,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,6.0,6.0,12.8,12.8,,-0.0,sports,sports,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
4812,Amplified Wheybolic Extreme 60 Strawberry,GNC Pro Performance AMP,sports,sports_protein,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,0.7,49.0,49.7,Poor,Poor,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,6.0,6.0,12.8,12.8,,-0.0,sports,sports,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
4813,Amplified Wheybolic Extreme 60 Cookies & Cream,GNC Pro Performance AMP,sports,sports_protein,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,0.7,49.3,50.0,Poor,Poor,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,5.0,5.0,12.8,12.8,,-0.0,sports,sports,null,null,Safety concern: it contains a restricted additive and it contains additive or sweetener/form-factor concerns.
58935,L-Carnitine Powder Natural Lemon Flavor,Life Extension,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,68.2,69.8,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,7.0,7.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
59517,Super Citrimax Clinical Strength,Life Extension,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,51.3,51.3,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,8.5,8.5,9.1,9.1,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
59709,Acetyl-L-Carnitine Arginate,Life Extension,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,-7.9,72.9,65.0,Acceptable,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
60214,L-Carnitine Fumarate 855 mg,Doctor's Best,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,3.2,56.4,59.6,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,8.5,8.5,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
64800,Acetyl-L-Carnitine Arginate,Life Extension,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,-7.9,72.0,64.1,Acceptable,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,9.5,9.5,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
65944,L-Carnitine,GNC Women's Ultra Mega,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,3.2,62.1,65.3,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
66890,L-Carnitine 500,GNC Pro Performance,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,4.0,60.4,64.4,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
67304,Carnitine 1000 + BCAA Orange Cream,GNC Pro Performance,sports,sports_bcaa_eaa,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,8.8,35.9,44.7,Poor,Poor,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,POOR,SAFE,SAFE,SAFE,,,6.0,6.0,8.9,8.9,,-0.0,sports,sports,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
69300,L-Carnitine 2 grams,GNC Beyond Raw Chemistry Labs,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,71.6,73.2,Acceptable,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
69374,Amplified Wheybolic Extreme 60 Ripped Chocolate Peanut Butter,GNC Pro Performance AMP,sports,sports_single,universal_b7_confirmed,"confirmed over-UL exposure now scored on sports, a route that previously had no B7 path",-3.5,65.0,61.5,Weak,Weak,scored,scored,caution,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,6.0,4.0,14.4,12.8,,-2.0,sports,sports,null,"{""confirmed_over_threshold"": 1}",Safety concern: it contains additive or sweetener/form-factor concerns and one or more supplemental amounts exceed an established upper limit.
69393,L-Carnitine 500 mg,GNC Pro Performance,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,3.2,62.1,65.3,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
69403,100% Whey Vanilla Cream,GNC Pro Performance,sports,sports_single,universal_b7_confirmed,"confirmed over-UL exposure now scored on sports, a route that previously had no B7 path",-1.3,72.0,70.7,Acceptable,Acceptable,scored,scored,caution,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,6.0,4.0,20.0,18.4,,-2.0,sports,sports,null,"{""confirmed_over_threshold"": 1}",Safety concern: it contains additive or sweetener/form-factor concerns and one or more supplemental amounts exceed an established upper limit.
69455,Amplified Wheybolic Extreme 60 Ripped Strawberries & Cream,GNC Pro Performance AMP,sports,sports_single,penalty_registry_mirror,registry changed which penalties mirror into the Formula & quality checks pillar,0.0,65.0,65.0,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,5.7,6.0,18.9,20.0,,-0.0,sports,sports,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
69535,Energy & Metabolism Generator,GNC Mega Men,generic,generic_single_molecule,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,58.3,58.3,Weak,Weak,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,9.0,9.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
69536,Carnitine,GNC Mega Men,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,61.0,62.6,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,8.5,8.5,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
69663,Energy & Metabolism Generator,GNC Women's Ultra Mega,generic,generic_single_molecule,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,58.9,58.9,Weak,Weak,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,9.0,9.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
69664,Fatty Acid Metabolizer,GNC Women's Ultra Mega,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,61.0,62.6,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,8.5,8.5,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
69759,Energy & Metabolism Vanilla,GNC Women's Ultra Mega,multi_or_prenatal,prenatal_multi,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,49.9,49.9,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,6.0,6.0,13.6,13.6,-0.0,-0.0,multi_or_prenatal,multi_or_prenatal,"{""none"": 1}","{""none"": 1}",Safety concern: it contains additive or sweetener/form-factor concerns.
69770,Energy & Metabolism Chocolate,GNC Women's Ultra Mega,multi_or_prenatal,prenatal_multi,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,49.3,49.3,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,6.0,6.0,13.6,13.6,-0.0,-0.0,multi_or_prenatal,multi_or_prenatal,"{""none"": 1}","{""none"": 1}",Safety concern: it contains additive or sweetener/form-factor concerns.
70017,Energy & Metabolism Chocolate,GNC Mega Men,multi_or_prenatal,prenatal_multi,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,49.0,49.0,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,6.0,6.0,13.3,13.3,-0.0,-0.0,multi_or_prenatal,multi_or_prenatal,"{""none"": 1}","{""none"": 1}",Safety concern: it contains additive or sweetener/form-factor concerns.
70018,Energy & Metabolism Vanilla,GNC Mega Men,multi_or_prenatal,prenatal_multi,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,49.0,49.0,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,6.0,6.0,13.3,13.3,-0.0,-0.0,multi_or_prenatal,multi_or_prenatal,"{""none"": 1}","{""none"": 1}",Safety concern: it contains additive or sweetener/form-factor concerns.
70297,Amplified Wheybolic Extreme 60 Original Vanilla,GNC Pro Performance AMP,sports,sports_protein,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,0.7,56.3,57.0,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,6.0,6.0,12.8,12.8,,-0.0,sports,sports,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
74484,L-Carnitine Complex,GNC Total Lean,generic,generic_single_molecule,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,62.3,62.3,Weak,Weak,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,7.0,7.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
74777,Energy & Metabolism Vanilla,GNC Women's Ultra Mega,multi_or_prenatal,prenatal_multi,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,51.7,51.7,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,6.0,6.0,13.6,13.6,-0.0,-0.0,multi_or_prenatal,multi_or_prenatal,"{""none"": 1}","{""none"": 1}",Safety concern: it contains additive or sweetener/form-factor concerns.
